REG_ANS,Trimestre,Ano,Valor Despesas
351407,1,2025,9294.0
353027,1,2025,6500.0
353264,1,2025,48.0
353264,1,2025,1800.0
353264,1,2025,12200.0
353264,1,2025,12200.0
353264,1,2025,12200.0
353264,1,2025,12200.0
353264,1,2025,12200.0
353264,1,2025,12200.0
354295,1,2025,180630.0
354295,1,2025,180630.0
354295,1,2025,180630.0
354295,1,2025,44956.0
351407,1,2025,1528151.0
351407,1,2025,1528151.0
351407,1,2025,1528151.0
351407,1,2025,56818.0
351407,1,2025,56818.0
352586,1,2025,3013.0
353027,1,2025,51056.0
353027,1,2025,51056.0
353027,1,2025,51056.0
329339,1,2025,60000.0
329339,1,2025,36000.0
329339,1,2025,13090.0
330281,1,2025,350.0
330281,1,2025,370198.0
330281,1,2025,1392.0
331104,1,2025,47460.0
331341,1,2025,5969536.0
331341,1,2025,310319.0
331341,1,2025,2694655.0
331341,1,2025,3390.0
331341,1,2025,3390.0
325082,1,2025,123200.0
325082,1,2025,41788.0
325082,1,2025,1260.0
326305,1,2025,9779809.0
326305,1,2025,505630.0
327352,1,2025,2967.0
327352,1,2025,1416.0
327557,1,2025,11928.0
329339,1,2025,75.0
329339,1,2025,4830.0
330108,1,2025,575.0
330108,1,2025,575.0
330281,1,2025,16650.0
330281,1,2025,3155.0
331104,1,2025,250.0
331104,1,2025,250.0
331104,1,2025,250.0
331104,1,2025,250.0
331104,1,2025,250.0
331104,1,2025,2900.0
331104,1,2025,540.0
331104,1,2025,540.0
331104,1,2025,540.0
331104,1,2025,540.0
331104,1,2025,540.0
331104,1,2025,6444.0
331104,1,2025,4260.0
331104,1,2025,279.0
331104,1,2025,112.0
325571,1,2025,18938.0
325571,1,2025,18938.0
326305,1,2025,682632.0
327352,1,2025,300.0
328375,1,2025,1018951.0
330108,1,2025,1150.0
330108,1,2025,1150.0
330108,1,2025,92.0
330108,1,2025,92.0
330108,1,2025,650.0
330108,1,2025,650.0
324361,1,2025,115955.0
324361,1,2025,127009.0
324566,1,2025,31353.0
324566,1,2025,31353.0
324566,1,2025,2100.0
324566,1,2025,2100.0
326861,1,2025,163661.0
326861,1,2025,439991.0
326861,1,2025,439991.0
326861,1,2025,439991.0
326861,1,2025,439991.0
326861,1,2025,439991.0
328375,1,2025,120000.0
328375,1,2025,120000.0
328375,1,2025,4300.0
328375,1,2025,14000.0
328375,1,2025,4342.0
330108,1,2025,177675.0
330108,1,2025,36570.0
330108,1,2025,30865.0
330108,1,2025,30865.0
330108,1,2025,30865.0
330108,1,2025,30865.0
330108,1,2025,30865.0
330108,1,2025,109200.0
330108,1,2025,1140.0
330108,1,2025,4310.0
324361,1,2025,22224.0
324361,1,2025,34430.0
324361,1,2025,34430.0
324361,1,2025,34430.0
324361,1,2025,34430.0
324361,1,2025,34430.0
324361,1,2025,19646.0
324361,1,2025,14784.0
325571,1,2025,967179.0
325571,1,2025,670546.0
327638,1,2025,340.0
327638,1,2025,340.0
327638,1,2025,340.0
327638,1,2025,122.0
327638,1,2025,122.0
328375,1,2025,2277.0
328375,1,2025,1500.0
328375,1,2025,10000.0
329355,1,2025,6600.0
329355,1,2025,1280.0
324566,1,2025,1250.0
324566,1,2025,27.0
324566,1,2025,27.0
324566,1,2025,32593.0
327328,1,2025,289740.0
327328,1,2025,289740.0
327328,1,2025,289740.0
327328,1,2025,289740.0
327328,1,2025,289740.0
327328,1,2025,289740.0
327638,1,2025,120250.0
327638,1,2025,120250.0
327638,1,2025,120250.0
327638,1,2025,120250.0
327638,1,2025,118375.0
327638,1,2025,1875.0
328294,1,2025,1400.0
328294,1,2025,1400.0
328294,1,2025,1400.0
329355,1,2025,2892.0
329355,1,2025,2892.0
329355,1,2025,2892.0
329355,1,2025,2892.0
329355,1,2025,2892.0
331317,1,2025,29647.0
331317,1,2025,21419.0
324566,1,2025,71.0
325236,1,2025,39650.0
325236,1,2025,95750.0
327417,1,2025,1587399.0
327417,1,2025,637370.0
327417,1,2025,637370.0
327417,1,2025,637370.0
327417,1,2025,59240.0
327417,1,2025,59240.0
327417,1,2025,232765.0
327417,1,2025,232765.0
327417,1,2025,113280.0
327417,1,2025,113280.0
327417,1,2025,7100.0
327417,1,2025,7100.0
327417,1,2025,224985.0
327417,1,2025,224985.0
327417,1,2025,67280.0
327417,1,2025,67315.0
327417,1,2025,31760.0
328294,1,2025,2500.0
330566,1,2025,471.0
330566,1,2025,471.0
325571,1,2025,10974.0
326500,1,2025,31350.0
327417,1,2025,110389.0
327417,1,2025,80.0
327417,1,2025,80.0
327417,1,2025,80.0
328294,1,2025,5700.0
328537,1,2025,940.0
328537,1,2025,483075.0
328537,1,2025,13036506.0
330116,1,2025,189631.0
330116,1,2025,25007.0
330116,1,2025,25007.0
330116,1,2025,25007.0
330116,1,2025,25007.0
330116,1,2025,25007.0
330116,1,2025,52620.0
330566,1,2025,13965.0
324299,1,2025,56000.0
324299,1,2025,5860.0
324477,1,2025,50421.0
325571,1,2025,2640.0
325571,1,2025,2640.0
325571,1,2025,2640.0
325571,1,2025,2640.0
325571,1,2025,2640.0
326500,1,2025,64500.0
326500,1,2025,167800.0
326500,1,2025,266861.0
326500,1,2025,266861.0
327417,1,2025,80.0
327417,1,2025,80.0
327417,1,2025,175600.0
327417,1,2025,180.0
327417,1,2025,28800.0
327417,1,2025,28800.0
327417,1,2025,28800.0
327417,1,2025,28800.0
327417,1,2025,28800.0
327417,1,2025,28800.0
328537,1,2025,10.0
328537,1,2025,10.0
328537,1,2025,650.0
328537,1,2025,40.0
328537,1,2025,84000.0
328537,1,2025,84000.0
328537,1,2025,84000.0
328537,1,2025,84000.0
328537,1,2025,84000.0
328537,1,2025,58000.0
328537,1,2025,623.0
353698,1,2025,680.0
353698,1,2025,1080.0
353698,1,2025,3621.0
353698,1,2025,70.0
353698,1,2025,70.0
353698,1,2025,70.0
353698,1,2025,70.0
353698,1,2025,230.0
353698,1,2025,230.0
354031,1,2025,5464426.0
354031,1,2025,200.0
354031,1,2025,200.0
351407,1,2025,2586.0
351407,1,2025,1708.0
352586,1,2025,9150.0
352586,1,2025,62.0
353698,1,2025,58651.0
353698,1,2025,58651.0
353698,1,2025,58651.0
353698,1,2025,520.0
353698,1,2025,520.0
353698,1,2025,58131.0
353698,1,2025,58851.0
350141,1,2025,112000.0
350141,1,2025,112000.0
350141,1,2025,112000.0
350141,1,2025,112000.0
350141,1,2025,112000.0
350141,1,2025,112000.0
350648,1,2025,10000.0
350648,1,2025,10000.0
350648,1,2025,10000.0
350648,1,2025,10000.0
350648,1,2025,8418.0
350648,1,2025,8418.0
350648,1,2025,669.0
350648,1,2025,669.0
350648,1,2025,913.0
350648,1,2025,913.0
351202,1,2025,191025952.0
351202,1,2025,37584234.0
352179,1,2025,135.0
352179,1,2025,135.0
352179,1,2025,7100.0
352179,1,2025,7100.0
352179,1,2025,43640.0
352179,1,2025,43640.0
352179,1,2025,200.0
352179,1,2025,200.0
352331,1,2025,5001.0
352331,1,2025,5001.0
352331,1,2025,5001.0
352331,1,2025,5001.0
352331,1,2025,5001.0
352331,1,2025,1680.0
352331,1,2025,1680.0
352331,1,2025,1680.0
352331,1,2025,1680.0
352331,1,2025,1680.0
352331,1,2025,47632.0
352519,1,2025,2000.0
352519,1,2025,2000.0
352519,1,2025,198.0
352519,1,2025,198.0
352519,1,2025,2175.0
352519,1,2025,2175.0
353027,1,2025,360608.0
353027,1,2025,360608.0
353027,1,2025,360608.0
354031,1,2025,177000.0
354031,1,2025,51000.0
354031,1,2025,224000.0
354279,1,2025,755.0
354279,1,2025,755.0
354279,1,2025,755.0
354279,1,2025,500.0
354279,1,2025,500.0
354279,1,2025,255.0
354279,1,2025,255.0
350371,1,2025,23520.0
350371,1,2025,11760.0
351202,1,2025,12135.0
351202,1,2025,12135.0
351202,1,2025,1830.0
351202,1,2025,1830.0
352179,1,2025,532062.0
353698,1,2025,144370.0
354031,1,2025,2635.0
354031,1,2025,2635.0
354031,1,2025,2635.0
354031,1,2025,2635.0
354031,1,2025,2635.0
354031,1,2025,2635.0
354031,1,2025,2635.0
354279,1,2025,1331.0
354279,1,2025,1331.0
354325,1,2025,39376.0
354325,1,2025,4887772.0
354325,1,2025,16347.0
354325,1,2025,840.0
354325,1,2025,840.0
354325,1,2025,250.0
354325,1,2025,250.0
350371,1,2025,1605930.0
350371,1,2025,399.0
350371,1,2025,15000.0
351202,1,2025,271254.0
351202,1,2025,271254.0
351202,1,2025,271254.0
351202,1,2025,271254.0
351202,1,2025,14339.0
351202,1,2025,14339.0
351202,1,2025,14339.0
351202,1,2025,14339.0
351202,1,2025,14339.0
351202,1,2025,1500.0
351202,1,2025,10332.0
351202,1,2025,35470.0
351202,1,2025,3000.0
351776,1,2025,23251.0
351776,1,2025,6659.0
351776,1,2025,12335.0
351776,1,2025,12335.0
351776,1,2025,12335.0
351776,1,2025,12335.0
351776,1,2025,12335.0
351776,1,2025,11585.0
351776,1,2025,750.0
352519,1,2025,12353.0
352519,1,2025,12353.0
352519,1,2025,2136.0
352519,1,2025,2136.0
353353,1,2025,1600380.0
353353,1,2025,1600380.0
353353,1,2025,1600380.0
353353,1,2025,5956.0
353353,1,2025,5956.0
354325,1,2025,6000.0
354325,1,2025,1000.0
354325,1,2025,1000.0
354325,1,2025,1000.0
354325,1,2025,1000.0
354325,1,2025,1000.0
354325,1,2025,111300.0
354325,1,2025,111300.0
354325,1,2025,111300.0
354325,1,2025,111300.0
354325,1,2025,88200.0
354325,1,2025,11550.0
354325,1,2025,11550.0
354325,1,2025,96820.0
354325,1,2025,96820.0
350249,1,2025,331815.0
351202,1,2025,5284.0
351202,1,2025,834433.0
353353,1,2025,2265.0
353353,1,2025,36290.0
353353,1,2025,88.0
353353,1,2025,88.0
353353,1,2025,88.0
353353,1,2025,88.0
353353,1,2025,88.0
354279,1,2025,1399.0
354279,1,2025,29000.0
354279,1,2025,7065.0
354279,1,2025,7065.0
354279,1,2025,656.0
354279,1,2025,656.0
354279,1,2025,656.0
354279,1,2025,484.0
354325,1,2025,96820.0
354325,1,2025,96820.0
354325,1,2025,96820.0
354325,1,2025,112761.0
354325,1,2025,539450.0
354325,1,2025,1890.0
354325,1,2025,4448.0
354325,1,2025,4300.0
354325,1,2025,1764.0
354325,1,2025,1500.0
352179,1,2025,362359.0
353353,1,2025,26726.0
354279,1,2025,4917.0
350249,1,2025,353664.0
350249,1,2025,353664.0
350249,1,2025,353664.0
350249,1,2025,353664.0
350249,1,2025,353664.0
350249,1,2025,56247.0
350249,1,2025,63600.0
350249,1,2025,16000.0
350249,1,2025,20810.0
350249,1,2025,4917.0
350249,1,2025,76800.0
350249,1,2025,76800.0
350249,1,2025,76800.0
350249,1,2025,76800.0
350249,1,2025,76800.0
350249,1,2025,76800.0
350249,1,2025,2700.0
350494,1,2025,15000.0
352683,1,2025,4571.0
352683,1,2025,6880.0
352683,1,2025,19480.0
350494,1,2025,15765.0
351270,1,2025,1980.0
351270,1,2025,1980.0
351270,1,2025,1980.0
351270,1,2025,1980.0
351270,1,2025,1980.0
351270,1,2025,1718.0
351270,1,2025,950.0
351270,1,2025,1210.0
352683,1,2025,942660.0
352683,1,2025,942660.0
352683,1,2025,942660.0
352683,1,2025,942660.0
352683,1,2025,871380.0
352683,1,2025,35640.0
352683,1,2025,35640.0
353060,1,2025,270.0
353060,1,2025,270.0
353060,1,2025,4940.0
353060,1,2025,52.0
353060,1,2025,52.0
353060,1,2025,227.0
304395,1,2025,4290.0
305421,1,2025,917.0
305421,1,2025,917.0
305421,1,2025,18000.0
301574,1,2025,6236.0
303976,1,2025,508.0
303976,1,2025,508.0
303976,1,2025,900.0
303976,1,2025,900.0
304131,1,2025,62000.0
304131,1,2025,9960.0
304131,1,2025,200.0
304131,1,2025,200.0
304131,1,2025,200.0
304131,1,2025,200.0
304131,1,2025,200.0
304131,1,2025,21865.0
304395,1,2025,19355.0
304395,1,2025,307088.0
304395,1,2025,307088.0
304395,1,2025,307088.0
305421,1,2025,6750.0
305421,1,2025,52293.0
305421,1,2025,52293.0
305421,1,2025,52293.0
305421,1,2025,52293.0
301060,1,2025,136171.0
301060,1,2025,42916.0
301060,1,2025,42916.0
301060,1,2025,325797.0
301060,1,2025,325797.0
301060,1,2025,4045.0
301060,1,2025,4045.0
302147,1,2025,20808351.0
302147,1,2025,20808351.0
302147,1,2025,20808351.0
302147,1,2025,20808351.0
302147,1,2025,20808351.0
302147,1,2025,42932673.0
302147,1,2025,15867.0
302953,1,2025,17400.0
302953,1,2025,1110184.0
302953,1,2025,1210634.0
302953,1,2025,15512.0
302953,1,2025,15512.0
303976,1,2025,680770.0
303976,1,2025,680770.0
303976,1,2025,393000.0
303976,1,2025,72000.0
303976,1,2025,150000.0
303976,1,2025,36500.0
303976,1,2025,83505.0
303976,1,2025,1888930.0
303976,1,2025,1888930.0
303976,1,2025,1888930.0
303976,1,2025,1888930.0
303976,1,2025,1888930.0
303976,1,2025,1888930.0
304395,1,2025,15000.0
304395,1,2025,9671.0
304395,1,2025,87159.0
304395,1,2025,2100.0
304395,1,2025,780.0
304484,1,2025,20000.0
6246,1,2025,496882.0
6246,1,2025,496882.0
6246,1,2025,23837065.0
301060,1,2025,805.0
301060,1,2025,805.0
301060,1,2025,805.0
301060,1,2025,805.0
301060,1,2025,805.0
301060,1,2025,8337.0
301574,1,2025,2130.0
301574,1,2025,426250.0
301574,1,2025,14310.0
301744,1,2025,14560.0
301744,1,2025,14560.0
301744,1,2025,12000.0
301744,1,2025,26134.0
302147,1,2025,678486.0
302147,1,2025,678486.0
302147,1,2025,678486.0
302147,1,2025,678486.0
302147,1,2025,678486.0
302147,1,2025,678486.0
302147,1,2025,97000.0
302953,1,2025,600.0
302953,1,2025,600.0
302953,1,2025,600.0
303739,1,2025,7000.0
303739,1,2025,7000.0
303739,1,2025,12830.0
303739,1,2025,12830.0
303739,1,2025,332.0
303739,1,2025,332.0
303976,1,2025,246000.0
303976,1,2025,246000.0
303976,1,2025,246000.0
303976,1,2025,246000.0
303976,1,2025,246000.0
303976,1,2025,246000.0
6246,1,2025,1326700.0
300713,1,2025,495.0
300713,1,2025,495.0
300713,1,2025,126.0
301060,1,2025,111491.0
301060,1,2025,200.0
301060,1,2025,8000.0
301060,1,2025,8000.0
301060,1,2025,8000.0
301060,1,2025,8000.0
301060,1,2025,8000.0
301060,1,2025,8000.0
301744,1,2025,7982.0
301744,1,2025,11110.0
303739,1,2025,90927.0
303739,1,2025,90927.0
303739,1,2025,90927.0
303739,1,2025,90927.0
303739,1,2025,90927.0
303739,1,2025,31707.0
303739,1,2025,31707.0
303739,1,2025,31707.0
303739,1,2025,31707.0
303739,1,2025,31707.0
6246,1,2025,16050.0
6246,1,2025,30.0
6246,1,2025,56052.0
301744,1,2025,206417.0
301744,1,2025,14402.0
301744,1,2025,9262.0
301744,1,2025,7578.0
301744,1,2025,29042.0
301744,1,2025,29042.0
301744,1,2025,29042.0
301744,1,2025,29042.0
301744,1,2025,29042.0
301744,1,2025,74190.0
301744,1,2025,74190.0
301744,1,2025,74190.0
301744,1,2025,74190.0
301744,1,2025,74190.0
301744,1,2025,296.0
301744,1,2025,296.0
301744,1,2025,296.0
301744,1,2025,296.0
301744,1,2025,296.0
302953,1,2025,1334590.0
302953,1,2025,1334590.0
302953,1,2025,1334590.0
303739,1,2025,2210.0
304212,1,2025,540.0
304212,1,2025,540.0
304212,1,2025,540.0
304212,1,2025,540.0
304212,1,2025,540.0
304212,1,2025,17272.0
304212,1,2025,17272.0
304212,1,2025,17272.0
304212,1,2025,17272.0
304212,1,2025,17272.0
304212,1,2025,17272.0
304441,1,2025,45540.0
304441,1,2025,45540.0
304441,1,2025,45540.0
304441,1,2025,45540.0
304441,1,2025,45540.0
304531,1,2025,2316.0
304531,1,2025,2316.0
304531,1,2025,2316.0
304531,1,2025,2316.0
304531,1,2025,2316.0
304531,1,2025,14541.0
304531,1,2025,14541.0
304531,1,2025,14541.0
304531,1,2025,14541.0
304531,1,2025,14541.0
304531,1,2025,9750.0
300713,1,2025,4400.0
300713,1,2025,185220.0
300713,1,2025,22680.0
300713,1,2025,6300.0
300713,1,2025,15120.0
300713,1,2025,7326.0
300713,1,2025,353198.0
300713,1,2025,300.0
301744,1,2025,88587.0
301744,1,2025,88587.0
301744,1,2025,88587.0
301744,1,2025,88587.0
301744,1,2025,88587.0
301744,1,2025,400.0
302953,1,2025,71950.0
304441,1,2025,13500.0
304441,1,2025,3894.0
304531,1,2025,5575.0
304531,1,2025,5575.0
304531,1,2025,5575.0
304531,1,2025,5575.0
304531,1,2025,5575.0
304883,1,2025,385683.0
304883,1,2025,385683.0
304883,1,2025,385683.0
304883,1,2025,385683.0
304883,1,2025,50303.0
304883,1,2025,6743.0
304883,1,2025,1416.0
304883,1,2025,1130541.0
300713,1,2025,14445.0
300713,1,2025,6000.0
300713,1,2025,41741.0
302228,1,2025,66.0
302228,1,2025,66.0
302228,1,2025,6678.0
302228,1,2025,6678.0
302228,1,2025,6678.0
302228,1,2025,6678.0
302228,1,2025,6678.0
304051,1,2025,1120.0
304051,1,2025,1120.0
302228,1,2025,22725.0
302228,1,2025,510.0
303356,1,2025,21531738.0
303356,1,2025,1400.0
303356,1,2025,1400.0
304051,1,2025,240000.0
304051,1,2025,18972.0
304051,1,2025,4048.0
311944,1,2025,430.0
311944,1,2025,314.0
311944,1,2025,78.0
311944,1,2025,51.0
311944,1,2025,51.0
311944,1,2025,5395.0
311944,1,2025,5395.0
312363,1,2025,3333083.0
312363,1,2025,26620.0
312363,1,2025,26620.0
306100,1,2025,28550.0
306100,1,2025,29015.0
306100,1,2025,203648.0
306100,1,2025,203648.0
306100,1,2025,203648.0
306100,1,2025,203648.0
306100,1,2025,1720.0
306398,1,2025,4186.0
307319,1,2025,923445.0
307319,1,2025,5652340.0
307319,1,2025,5652340.0
307319,1,2025,5652340.0
309028,1,2025,30540.0
309028,1,2025,5700.0
309028,1,2025,6051.0
310239,1,2025,185800.0
310239,1,2025,5244.0
310239,1,2025,1530.0
311294,1,2025,2255.0
311391,1,2025,119891.0
311391,1,2025,119891.0
311391,1,2025,119891.0
311391,1,2025,107328.0
311391,1,2025,107328.0
311391,1,2025,107328.0
311391,1,2025,107328.0
311391,1,2025,107328.0
311391,1,2025,45250.0
311391,1,2025,45250.0
311391,1,2025,45250.0
311391,1,2025,45250.0
311391,1,2025,45250.0
311391,1,2025,233920.0
311391,1,2025,61995.0
311391,1,2025,1538.0
311391,1,2025,1538.0
311391,1,2025,1538.0
311391,1,2025,1538.0
311391,1,2025,1538.0
311715,1,2025,14684.0
311715,1,2025,450.0
311715,1,2025,450.0
311715,1,2025,450.0
312363,1,2025,2480.0
312363,1,2025,472.0
312363,1,2025,472.0
312363,1,2025,472.0
312363,1,2025,472.0
312363,1,2025,472.0
305626,1,2025,17920.0
305626,1,2025,17920.0
305626,1,2025,14840.0
305626,1,2025,14840.0
305626,1,2025,38659.0
305626,1,2025,38659.0
306100,1,2025,290.0
306398,1,2025,5090.0
306398,1,2025,57539.0
311391,1,2025,18600.0
311944,1,2025,10.0
311944,1,2025,10.0
311944,1,2025,17155.0
311944,1,2025,1855.0
305626,1,2025,3430.0
305626,1,2025,3430.0
305626,1,2025,358437.0
305626,1,2025,141606.0
305626,1,2025,141606.0
305626,1,2025,141606.0
305626,1,2025,141606.0
305626,1,2025,141606.0
305626,1,2025,141606.0
305626,1,2025,120000.0
305626,1,2025,120000.0
305626,1,2025,120000.0
305626,1,2025,120000.0
305626,1,2025,120000.0
305626,1,2025,13850.0
309524,1,2025,155.0
309524,1,2025,155.0
309524,1,2025,42.0
309524,1,2025,42.0
311057,1,2025,495.0
312282,1,2025,154.0
312282,1,2025,6704.0
312282,1,2025,12976.0
312592,1,2025,397404.0
312592,1,2025,16000.0
312592,1,2025,6000.0
312592,1,2025,72.0
312592,1,2025,72.0
312592,1,2025,72.0
312592,1,2025,72.0
312592,1,2025,72.0
312592,1,2025,27335.0
312592,1,2025,40964.0
305626,1,2025,245.0
305626,1,2025,245.0
305626,1,2025,245.0
305626,1,2025,245.0
305626,1,2025,245.0
305626,1,2025,208000.0
305626,1,2025,208000.0
305626,1,2025,208000.0
305626,1,2025,208000.0
305626,1,2025,208000.0
305626,1,2025,52000.0
305626,1,2025,659.0
306398,1,2025,6174184.0
306398,1,2025,6174184.0
309524,1,2025,45556.0
311359,1,2025,340.0
311359,1,2025,1800.0
311715,1,2025,3562.0
311715,1,2025,3562.0
312282,1,2025,147061.0
312282,1,2025,147061.0
312282,1,2025,147061.0
312282,1,2025,147061.0
312282,1,2025,147061.0
312282,1,2025,35400.0
312282,1,2025,1530.0
312282,1,2025,515.0
312592,1,2025,1416.0
312592,1,2025,56640.0
312592,1,2025,56640.0
312592,1,2025,56640.0
312592,1,2025,56640.0
312592,1,2025,56640.0
312592,1,2025,56640.0
312592,1,2025,3028.0
307751,1,2025,15142.0
307751,1,2025,15142.0
307751,1,2025,15142.0
307751,1,2025,15142.0
307751,1,2025,15142.0
307751,1,2025,147970.0
307751,1,2025,147970.0
307751,1,2025,147970.0
307751,1,2025,147970.0
307751,1,2025,147970.0
307751,1,2025,37428.0
307751,1,2025,14400.0
307751,1,2025,14400.0
307751,1,2025,14400.0
307751,1,2025,14400.0
307751,1,2025,14400.0
307751,1,2025,14400.0
309087,1,2025,700.0
309087,1,2025,700.0
309524,1,2025,27023.0
309524,1,2025,27023.0
309524,1,2025,27023.0
309524,1,2025,27023.0
309524,1,2025,27023.0
309524,1,2025,27023.0
311057,1,2025,35.0
311057,1,2025,107.0
311057,1,2025,4448.0
311057,1,2025,4448.0
311057,1,2025,4448.0
311057,1,2025,4448.0
311057,1,2025,4448.0
311057,1,2025,2550.0
311057,1,2025,2550.0
311057,1,2025,2550.0
311057,1,2025,2550.0
311057,1,2025,2550.0
311057,1,2025,1550.0
311057,1,2025,1000.0
311057,1,2025,1521.0
311057,1,2025,1521.0
311057,1,2025,1521.0
311057,1,2025,1521.0
311057,1,2025,1521.0
311057,1,2025,801.0
311057,1,2025,720.0
311359,1,2025,1511.0
311359,1,2025,870.0
311359,1,2025,870.0
311359,1,2025,870.0
311359,1,2025,870.0
311359,1,2025,870.0
311359,1,2025,160.0
311359,1,2025,710.0
312282,1,2025,1224.0
306398,1,2025,20000.0
306398,1,2025,20000.0
306398,1,2025,20000.0
306398,1,2025,20000.0
306398,1,2025,7384.0
306398,1,2025,7384.0
306398,1,2025,12616.0
306398,1,2025,12616.0
310247,1,2025,416855.0
305928,1,2025,4554.0
305928,1,2025,4554.0
305928,1,2025,4554.0
305928,1,2025,4554.0
305928,1,2025,4554.0
305928,1,2025,14154.0
305928,1,2025,12530.0
305928,1,2025,3300.0
305928,1,2025,3300.0
305928,1,2025,3300.0
305928,1,2025,3300.0
305928,1,2025,3300.0
305928,1,2025,3300.0
306126,1,2025,1218694.0
306126,1,2025,4560.0
309087,1,2025,15708.0
309087,1,2025,23464.0
309087,1,2025,27.0
310247,1,2025,548.0
310247,1,2025,456.0
310247,1,2025,1370.0
310247,1,2025,16120.0
311961,1,2025,2800.0
311961,1,2025,2800.0
312363,1,2025,62580.0
312363,1,2025,62580.0
312363,1,2025,62580.0
312363,1,2025,62580.0
312363,1,2025,62580.0
306126,1,2025,1944.0
306126,1,2025,1944.0
306126,1,2025,10800.0
306126,1,2025,10800.0
306126,1,2025,274.0
306126,1,2025,274.0
306126,1,2025,274.0
310247,1,2025,113225.0
310247,1,2025,78113.0
343676,1,2025,9600.0
343676,1,2025,231144.0
343676,1,2025,231144.0
343676,1,2025,231144.0
343676,1,2025,231144.0
343676,1,2025,46712.0
337871,1,2025,2150.0
337871,1,2025,2150.0
337871,1,2025,12480.0
337871,1,2025,8757.0
337871,1,2025,8757.0
337871,1,2025,22591.0
337871,1,2025,6218.0
341819,1,2025,1000.0
341819,1,2025,1000.0
341819,1,2025,1000.0
341819,1,2025,1000.0
341819,1,2025,1000.0
341819,1,2025,1000.0
341819,1,2025,9320.0
342343,1,2025,140341.0
342343,1,2025,1300.0
343064,1,2025,82160.0
343064,1,2025,13406.0
343064,1,2025,12600.0
343064,1,2025,15601.0
343064,1,2025,15601.0
343269,1,2025,51200.0
343269,1,2025,51200.0
343269,1,2025,51200.0
343269,1,2025,51200.0
337871,1,2025,379845.0
337871,1,2025,379845.0
337871,1,2025,379845.0
337871,1,2025,379845.0
337871,1,2025,379845.0
337871,1,2025,2232.0
337871,1,2025,15300.0
337871,1,2025,12000.0
337871,1,2025,15700.0
337871,1,2025,42900.0
337871,1,2025,42900.0
337871,1,2025,42900.0
337871,1,2025,42900.0
337871,1,2025,42900.0
339954,1,2025,2682476.0
339954,1,2025,2682476.0
342157,1,2025,71903.0
342157,1,2025,71903.0
343064,1,2025,15601.0
343064,1,2025,15601.0
343064,1,2025,15300.0
343064,1,2025,301.0
343064,1,2025,39600.0
343064,1,2025,39600.0
343064,1,2025,39600.0
343064,1,2025,39600.0
343064,1,2025,39600.0
343064,1,2025,39600.0
343064,1,2025,5691.0
343064,1,2025,300.0
337871,1,2025,42900.0
339954,1,2025,6000.0
339954,1,2025,3569.0
339954,1,2025,13365.0
339954,1,2025,13365.0
339954,1,2025,13365.0
339954,1,2025,13365.0
339954,1,2025,13365.0
339954,1,2025,13365.0
340782,1,2025,400.0
340782,1,2025,400.0
342157,1,2025,705939.0
342157,1,2025,705939.0
342157,1,2025,705939.0
342157,1,2025,705939.0
342157,1,2025,195460.0
342157,1,2025,195460.0
342157,1,2025,195460.0
342157,1,2025,195460.0
342157,1,2025,153700.0
342157,1,2025,18270.0
342157,1,2025,7830.0
342157,1,2025,15660.0
342157,1,2025,13820.0
341941,1,2025,6087833.0
341941,1,2025,3036.0
341941,1,2025,3036.0
341941,1,2025,3036.0
341941,1,2025,3036.0
341941,1,2025,3036.0
342084,1,2025,28649200.0
342157,1,2025,9450.0
342807,1,2025,9784.0
342807,1,2025,42560.0
342807,1,2025,42560.0
342807,1,2025,484207.0
342807,1,2025,484207.0
342807,1,2025,29792.0
342807,1,2025,29792.0
342807,1,2025,6849496.0
342807,1,2025,5350.0
342807,1,2025,5350.0
342807,1,2025,1788.0
343331,1,2025,114960.0
343331,1,2025,114960.0
343331,1,2025,114960.0
343331,1,2025,114960.0
343331,1,2025,114960.0
340782,1,2025,45453.0
340782,1,2025,2859.0
340782,1,2025,2859.0
340782,1,2025,2859.0
340782,1,2025,2859.0
340782,1,2025,2859.0
340782,1,2025,2859.0
340782,1,2025,1140000.0
341941,1,2025,385894.0
341941,1,2025,385894.0
341941,1,2025,385894.0
341941,1,2025,385894.0
341941,1,2025,385894.0
341941,1,2025,6675.0
341941,1,2025,6675.0
341941,1,2025,6675.0
341941,1,2025,6675.0
341941,1,2025,6675.0
341941,1,2025,6675.0
341941,1,2025,33822.0
341941,1,2025,33822.0
341941,1,2025,33822.0
341941,1,2025,33822.0
341941,1,2025,33822.0
342807,1,2025,39070241.0
342807,1,2025,39070241.0
342807,1,2025,39070241.0
342807,1,2025,39070241.0
342807,1,2025,39070241.0
343129,1,2025,920.0
343129,1,2025,920.0
343129,1,2025,920.0
343129,1,2025,920.0
343129,1,2025,920.0
343129,1,2025,1230.0
343129,1,2025,1230.0
343129,1,2025,1230.0
343129,1,2025,1230.0
343129,1,2025,1230.0
343129,1,2025,20160.0
343129,1,2025,20160.0
343129,1,2025,20160.0
343129,1,2025,20160.0
343129,1,2025,20160.0
343129,1,2025,24000.0
343129,1,2025,5820.0
343129,1,2025,169.0
343129,1,2025,1270.0
343129,1,2025,1270.0
343129,1,2025,1270.0
343129,1,2025,1270.0
343129,1,2025,1270.0
343331,1,2025,1750.0
343331,1,2025,1750.0
343331,1,2025,1750.0
343331,1,2025,1750.0
343331,1,2025,1750.0
